Year,Month,Name,Mean_temp,Rain_sum,Days_w_rain
1951,1,KRAKÓW-OBSERWATORIUM,-0.5,29.8,6
1951,2,KRAKÓW-OBSERWATORIUM,1.3,26.3,2
1951,3,KRAKÓW-OBSERWATORIUM,2.5,38.8,10
1951,4,KRAKÓW-OBSERWATORIUM,9.7,61.0,12
1951,5,KRAKÓW-OBSERWATORIUM,13.3,132.9,19
1951,6,KRAKÓW-OBSERWATORIUM,18.0,71.5,17
1951,7,KRAKÓW-OBSERWATORIUM,19.2,66.2,12
1951,8,KRAKÓW-OBSERWATORIUM,20.4,63.4,12
1951,9,KRAKÓW-OBSERWATORIUM,16.2,42.1,11
1951,10,KRAKÓW-OBSERWATORIUM,6.7,0.0,0
1951,11,KRAKÓW-OBSERWATORIUM,7.4,38.7,14
1951,12,KRAKÓW-OBSERWATORIUM,2.2,18.8,13
1952,1,KRAKÓW-OBSERWATORIUM,0.4,58.0,6
1952,2,KRAKÓW-OBSERWATORIUM,-0.6,88.7,3
1952,3,KRAKÓW-OBSERWATORIUM,-2.3,48.6,3
1952,4,KRAKÓW-OBSERWATORIUM,11.2,25.0,4
1952,5,KRAKÓW-OBSERWATORIUM,12.6,39.1,18
1952,6,KRAKÓW-OBSERWATORIUM,16.8,84.7,22
1952,7,KRAKÓW-OBSERWATORIUM,20.1,45.2,8
1952,8,KRAKÓW-OBSERWATORIUM,20.4,60.9,11
1952,9,KRAKÓW-OBSERWATORIUM,12.6,100.2,20
1952,10,KRAKÓW-OBSERWATORIUM,8.4,92.9,23
1952,11,KRAKÓW-OBSERWATORIUM,2.5,86.1,14
1952,12,KRAKÓW-OBSERWATORIUM,-0.8,21.2,3
1953,1,KRAKÓW-OBSERWATORIUM,-1.3,73.7,2
1953,2,KRAKÓW-OBSERWATORIUM,-0.8,28.0,3
1953,3,KRAKÓW-OBSERWATORIUM,3.5,19.8,2
1953,4,KRAKÓW-OBSERWATORIUM,9.9,41.0,8
1953,5,KRAKÓW-OBSERWATORIUM,13.6,68.5,14
1953,6,KRAKÓW-OBSERWATORIUM,18.7,107.2,11
1953,7,KRAKÓW-OBSERWATORIUM,21.0,70.3,15
1953,8,KRAKÓW-OBSERWATORIUM,17.7,75.3,11
1953,9,KRAKÓW-OBSERWATORIUM,14.3,47.2,10
1953,10,KRAKÓW-OBSERWATORIUM,10.1,24.0,9
1953,11,KRAKÓW-OBSERWATORIUM,3.4,25.2,9
1953,12,KRAKÓW-OBSERWATORIUM,-0.2,24.0,6
1954,1,KRAKÓW-OBSERWATORIUM,-7.2,42.7,2
1954,2,KRAKÓW-OBSERWATORIUM,-7.6,6.7,0
1954,3,KRAKÓW-OBSERWATORIUM,4.1,17.3,9
1954,4,KRAKÓW-OBSERWATORIUM,5.7,82.8,14
1954,5,KRAKÓW-OBSERWATORIUM,14.0,48.0,13
1954,6,KRAKÓW-OBSERWATORIUM,19.0,83.4,13
1954,7,KRAKÓW-OBSERWATORIUM,18.1,70.7,20
1954,8,KRAKÓW-OBSERWATORIUM,19.1,48.9,8
1954,9,KRAKÓW-OBSERWATORIUM,16.0,26.4,10
1954,10,KRAKÓW-OBSERWATORIUM,9.3,24.3,11
1954,11,KRAKÓW-OBSERWATORIUM,3.5,23.5,6
1954,12,KRAKÓW-OBSERWATORIUM,3.3,82.9,16
1955,1,KRAKÓW-OBSERWATORIUM,-2.5,34.8,1
1955,2,KRAKÓW-OBSERWATORIUM,-1.8,26.0,2
1955,3,KRAKÓW-OBSERWATORIUM,0.6,26.4,2
1955,4,KRAKÓW-OBSERWATORIUM,6.0,48.5,12
1955,5,KRAKÓW-OBSERWATORIUM,12.6,61.6,15
1955,6,KRAKÓW-OBSERWATORIUM,16.5,181.4,13
1955,7,KRAKÓW-OBSERWATORIUM,19.4,110.7,19
1955,8,KRAKÓW-OBSERWATORIUM,18.5,116.9,15
1955,9,KRAKÓW-OBSERWATORIUM,15.1,43.1,8
1955,10,KRAKÓW-OBSERWATORIUM,9.4,63.5,16
1955,11,KRAKÓW-OBSERWATORIUM,4.1,18.6,7
1955,12,KRAKÓW-OBSERWATORIUM,2.0,25.7,12
1951,1,KÓRNIK,-0.6,32.7,10
1951,2,KÓRNIK,0.5,35.5,5
1951,3,KÓRNIK,0.9,24.8,8
1951,4,KÓRNIK,8.1,9.5,3
1951,5,KÓRNIK,11.9,43.6,15
1951,6,KÓRNIK,17.3,34.8,10
1951,7,KÓRNIK,18.2,68.6,12
1951,8,KÓRNIK,19.1,69.6,11
1951,9,KÓRNIK,14.9,7.7,4
1951,10,KÓRNIK,6.5,1.8,1
1951,11,KÓRNIK,6.7,43.1,17
1951,12,KÓRNIK,2.9,13.9,2
1952,1,KÓRNIK,0.7,23.4,5
1952,2,KÓRNIK,0.0,22.7,7
1952,3,KÓRNIK,-1.2,14.2,2
1952,4,KÓRNIK,10.3,29.7,10
1952,5,KÓRNIK,11.7,69.5,16
1952,6,KÓRNIK,15.8,45.2,17
1952,7,KÓRNIK,18.1,29.0,7
1952,8,KÓRNIK,18.7,50.5,15
1952,9,KÓRNIK,11.6,78.3,19
1952,10,KÓRNIK,7.0,35.0,17
1952,11,KÓRNIK,2.3,44.0,15
1952,12,KÓRNIK,-1.6,17.3,3
1953,1,KÓRNIK,-1.0,48.7,5
1953,2,KÓRNIK,-0.8,18.7,5
1953,3,KÓRNIK,3.7,10.7,3
1953,4,KÓRNIK,9.3,16.7,4
1953,5,KÓRNIK,13.4,33.7,12
1953,6,KÓRNIK,18.9,48.8,9
1953,7,KÓRNIK,19.7,84.3,16
1953,8,KÓRNIK,16.7,39.7,9
1953,9,KÓRNIK,13.7,34.6,9
1953,10,KÓRNIK,10.3,6.5,6
1953,11,KÓRNIK,4.1,26.9,8
1953,12,KÓRNIK,0.5,11.2,3
1954,1,KÓRNIK,-5.6,17.5,3
1954,2,KÓRNIK,-8.6,10.9,2
1954,3,KÓRNIK,2.3,18.2,3
1954,4,KÓRNIK,5.1,69.5,16
1954,5,KÓRNIK,13.3,53.1,12
1954,6,KÓRNIK,18.4,29.6,8
1954,7,KÓRNIK,16.2,159.8,24
1954,8,KÓRNIK,17.3,12.6,10
1954,9,KÓRNIK,14.8,25.6,15
1954,10,KÓRNIK,9.3,23.1,12
1954,11,KÓRNIK,2.6,25.2,7
1954,12,KÓRNIK,2.9,51.2,11
1955,1,KÓRNIK,-2.9,14.4,3
1955,2,KÓRNIK,-3.1,12.6,0
1955,3,KÓRNIK,-0.4,8.3,3
1955,4,KÓRNIK,5.4,43.2,5
1955,5,KÓRNIK,11.1,35.9,12
1955,6,KÓRNIK,15.6,36.2,10
1955,7,KÓRNIK,18.5,59.0,17
1955,8,KÓRNIK,18.6,48.2,8
1955,9,KÓRNIK,14.4,61.1,8
1955,10,KÓRNIK,8.2,29.2,11
1955,11,KÓRNIK,3.3,23.3,8
1955,12,KÓRNIK,1.8,65.2,13
1951,1,PUŁTUSK,-2.1,33.5,6
1951,2,PUŁTUSK,-1.0,29.8,1
1951,3,PUŁTUSK,0.2,39.5,3
1951,4,PUŁTUSK,8.6,34.1,8
1951,5,PUŁTUSK,12.3,45.1,8
1951,6,PUŁTUSK,17.3,18.6,7
1951,7,PUŁTUSK,18.3,41.3,12
1951,8,PUŁTUSK,20.2,37.0,5
1951,9,PUŁTUSK,15.1,9.1,3
1951,10,PUŁTUSK,6.0,0.0,0
1951,11,PUŁTUSK,5.3,19.0,10
1951,12,PUŁTUSK,2.0,9.5,4
1952,1,PUŁTUSK,-0.3,31.4,5
1952,2,PUŁTUSK,-2.3,45.1,1
1952,3,PUŁTUSK,-3.4,6.2,0
1952,4,PUŁTUSK,10.0,25.5,9
1952,5,PUŁTUSK,11.6,43.9,11
1952,6,PUŁTUSK,15.5,80.0,18
1952,7,PUŁTUSK,18.6,37.4,7
1952,8,PUŁTUSK,18.7,34.0,10
1952,9,PUŁTUSK,11.4,110.6,20
1952,10,PUŁTUSK,6.9,55.7,18
1952,11,PUŁTUSK,1.6,108.0,9
1952,12,PUŁTUSK,-1.7,25.2,2
1953,1,PUŁTUSK,-2.0,42.4,1
1953,2,PUŁTUSK,-2.9,24.7,6
1953,3,PUŁTUSK,2.8,4.2,0
1953,4,PUŁTUSK,8.7,16.4,6
1953,5,PUŁTUSK,13.3,19.1,7
1953,6,PUŁTUSK,18.5,53.2,8
1953,7,PUŁTUSK,19.9,83.2,14
1953,8,PUŁTUSK,16.9,36.5,10
1953,9,PUŁTUSK,13.1,25.5,11
1953,10,PUŁTUSK,9.3,5.5,3
1953,11,PUŁTUSK,2.3,14.6,6
1953,12,PUŁTUSK,-1.1,13.3,2
1954,1,PUŁTUSK,-7.4,24.7,0
1954,2,PUŁTUSK,-10.3,20.1,0
1954,3,PUŁTUSK,2.0,12.2,7
1954,4,PUŁTUSK,5.4,48.4,11
1954,5,PUŁTUSK,14.7,44.2,9
1954,6,PUŁTUSK,18.8,74.2,7
1954,7,PUŁTUSK,17.2,74.2,17
1954,8,PUŁTUSK,17.8,28.9,8
1954,9,PUŁTUSK,14.5,16.8,11
1954,10,PUŁTUSK,8.1,19.2,8
1954,11,PUŁTUSK,1.9,18.2,7
1954,12,PUŁTUSK,2.3,83.2,13
1955,1,PUŁTUSK,-3.2,32.5,2
1955,2,PUŁTUSK,-3.3,17.7,2
1955,3,PUŁTUSK,-1.0,17.0,5
1955,4,PUŁTUSK,4.7,29.8,5
1955,5,PUŁTUSK,11.7,39.8,16
1955,6,PUŁTUSK,16.2,43.5,11
1955,7,PUŁTUSK,19.1,145.1,14
1955,8,PUŁTUSK,19.8,16.5,7
1955,9,PUŁTUSK,14.9,56.1,9
1955,10,PUŁTUSK,8.3,16.7,7
1955,11,PUŁTUSK,3.5,24.6,10
1955,12,PUŁTUSK,0.4,74.5,8
1956,1,KRAKÓW-OBSERWATORIUM,-0.1,15.2,3
1956,2,KRAKÓW-OBSERWATORIUM,-11.2,29.3,0
1956,3,KRAKÓW-OBSERWATORIUM,0.8,49.4,1
1956,4,KRAKÓW-OBSERWATORIUM,7.6,36.1,12
1956,5,KRAKÓW-OBSERWATORIUM,13.7,40.8,10
1956,6,KRAKÓW-OBSERWATORIUM,17.1,120.2,17
1956,7,KRAKÓW-OBSERWATORIUM,18.6,26.7,13
1956,8,KRAKÓW-OBSERWATORIUM,17.1,80.2,16
1956,9,KRAKÓW-OBSERWATORIUM,14.0,29.9,6
1956,10,KRAKÓW-OBSERWATORIUM,8.9,51.8,13
1956,11,KRAKÓW-OBSERWATORIUM,-0.1,48.9,4
1956,12,KRAKÓW-OBSERWATORIUM,0.3,34.9,6
1957,1,KRAKÓW-OBSERWATORIUM,-0.6,20.6,6
1957,2,KRAKÓW-OBSERWATORIUM,3.6,27.4,9
1957,3,KRAKÓW-OBSERWATORIUM,4.3,45.4,7
1957,4,KRAKÓW-OBSERWATORIUM,9.1,47.0,13
1957,5,KRAKÓW-OBSERWATORIUM,11.3,43.1,14
1957,6,KRAKÓW-OBSERWATORIUM,19.4,35.4,10
1957,7,KRAKÓW-OBSERWATORIUM,19.9,159.2,17
1957,8,KRAKÓW-OBSERWATORIUM,17.3,80.9,15
1957,9,KRAKÓW-OBSERWATORIUM,13.0,55.3,18
1957,10,KRAKÓW-OBSERWATORIUM,9.4,15.3,8
1957,11,KRAKÓW-OBSERWATORIUM,4.4,25.5,11
1957,12,KRAKÓW-OBSERWATORIUM,-0.4,25.1,3
1958,1,KRAKÓW-OBSERWATORIUM,-2.4,42.9,4
1958,2,KRAKÓW-OBSERWATORIUM,2.0,46.5,8
1958,3,KRAKÓW-OBSERWATORIUM,-1.7,72.9,2
1958,4,KRAKÓW-OBSERWATORIUM,5.6,41.5,10
1958,5,KRAKÓW-OBSERWATORIUM,16.9,38.1,11
1958,6,KRAKÓW-OBSERWATORIUM,15.9,130.1,18
1958,7,KRAKÓW-OBSERWATORIUM,19.4,54.8,11
1958,8,KRAKÓW-OBSERWATORIUM,18.0,110.6,19
1958,9,KRAKÓW-OBSERWATORIUM,13.4,65.7,14
1958,10,KRAKÓW-OBSERWATORIUM,10.0,52.7,17
1958,11,KRAKÓW-OBSERWATORIUM,4.2,35.8,13
1958,12,KRAKÓW-OBSERWATORIUM,1.8,23.8,9
1959,1,KRAKÓW-OBSERWATORIUM,-0.9,45.6,5
1959,2,KRAKÓW-OBSERWATORIUM,-2.3,11.4,3
1959,3,KRAKÓW-OBSERWATORIUM,5.6,27.7,7
1959,4,KRAKÓW-OBSERWATORIUM,9.1,51.5,12
1959,5,KRAKÓW-OBSERWATORIUM,13.7,46.3,11
1959,6,KRAKÓW-OBSERWATORIUM,16.3,131.3,14
1959,7,KRAKÓW-OBSERWATORIUM,20.5,142.6,18
1959,8,KRAKÓW-OBSERWATORIUM,18.4,62.9,5
1959,9,KRAKÓW-OBSERWATORIUM,12.1,10.9,6
1959,10,KRAKÓW-OBSERWATORIUM,7.7,9.0,4
1959,11,KRAKÓW-OBSERWATORIUM,2.6,34.3,11
1959,12,KRAKÓW-OBSERWATORIUM,0.7,61.4,11
1960,1,KRAKÓW-OBSERWATORIUM,-2.6,29.0,5
1960,2,KRAKÓW-OBSERWATORIUM,-2.2,23.6,4
1960,3,KRAKÓW-OBSERWATORIUM,3.3,27.6,4
1960,4,KRAKÓW-OBSERWATORIUM,6.9,55.4,13
1960,5,KRAKÓW-OBSERWATORIUM,13.2,57.4,12
1960,6,KRAKÓW-OBSERWATORIUM,17.2,102.2,18
1960,7,KRAKÓW-OBSERWATORIUM,16.9,261.6,21
1960,8,KRAKÓW-OBSERWATORIUM,17.4,154.0,18
1960,9,KRAKÓW-OBSERWATORIUM,12.6,50.8,11
1960,10,KRAKÓW-OBSERWATORIUM,10.2,36.6,13
1960,11,KRAKÓW-OBSERWATORIUM,5.9,35.0,14
1960,12,KRAKÓW-OBSERWATORIUM,2.8,48.2,5
1956,1,KÓRNIK,-0.3,10.5,6
1956,2,KÓRNIK,-10.8,18.9,1
1956,3,KÓRNIK,0.7,28.4,2
1956,4,KÓRNIK,5.0,37.9,8
1956,5,KÓRNIK,13.0,18.9,8
1956,6,KÓRNIK,15.7,67.6,11
1956,7,KÓRNIK,18.0,22.8,11
1956,8,KÓRNIK,15.4,95.0,16
1956,9,KÓRNIK,13.2,34.1,10
1956,10,KÓRNIK,8.4,44.3,13
1956,11,KÓRNIK,0.4,29.2,7
1956,12,KÓRNIK,0.5,31.0,9
1957,1,KÓRNIK,-0.5,27.9,8
1957,2,KÓRNIK,3.1,45.9,16
1957,3,KÓRNIK,3.8,29.0,6
1957,4,KÓRNIK,7.5,10.9,5
1957,5,KÓRNIK,10.9,24.5,3
1957,6,KÓRNIK,17.7,66.3,10
1957,7,KÓRNIK,18.9,146.7,18
1957,8,KÓRNIK,16.1,55.3,13
1957,9,KÓRNIK,11.7,99.7,17
1957,10,KÓRNIK,8.8,5.3,7
1957,11,KÓRNIK,4.5,9.6,8
1957,12,KÓRNIK,-0.7,27.6,7
1958,1,KÓRNIK,-1.8,23.7,4
1958,2,KÓRNIK,0.8,44.6,5
1958,3,KÓRNIK,-0.9,20.8,2
1958,4,KÓRNIK,5.2,24.5,7
1958,5,KÓRNIK,14.5,57.4,16
1958,6,KÓRNIK,15.0,90.4,11
1958,7,KÓRNIK,18.6,40.7,11
1958,8,KÓRNIK,17.0,58.5,14
1958,9,KÓRNIK,13.6,40.4,13
1958,10,KÓRNIK,9.9,65.0,16
1958,11,KÓRNIK,4.2,7.8,11
1958,12,KÓRNIK,1.3,23.8,7
1959,1,KÓRNIK,-0.1,20.8,0
1959,2,KÓRNIK,-1.7,6.4,4
1959,3,KÓRNIK,5.2,14.7,3
1959,4,KÓRNIK,9.2,20.2,11
1959,5,KÓRNIK,13.1,19.7,6
1959,6,KÓRNIK,17.0,31.1,9
1959,7,KÓRNIK,20.6,96.4,18
1959,8,KÓRNIK,18.5,49.0,9
1959,9,KÓRNIK,12.4,5.6,4
1959,10,KÓRNIK,8.2,6.2,6
1959,11,KÓRNIK,2.4,7.4,4
1959,12,KÓRNIK,0.3,67.7,9
1960,1,KÓRNIK,-1.8,35.0,9
1960,2,KÓRNIK,-3.3,28.0,4
1960,3,KÓRNIK,2.3,39.8,5
1960,4,KÓRNIK,6.3,42.3,14
1960,5,KÓRNIK,13.4,19.9,10
1960,6,KÓRNIK,17.0,49.5,10
1960,7,KÓRNIK,16.8,52.3,12
1960,8,KÓRNIK,17.0,64.0,14
1960,9,KÓRNIK,12.7,19.1,11
1960,10,KÓRNIK,8.8,56.7,19
1960,11,KÓRNIK,5.0,39.1,17
1960,12,KÓRNIK,2.2,32.5,12
1956,1,PUŁTUSK,-1.4,25.0,4
1956,2,PUŁTUSK,-11.5,43.3,1
1956,3,PUŁTUSK,-0.7,22.1,0
1956,4,PUŁTUSK,5.9,23.7,10
1956,5,PUŁTUSK,13.7,18.9,9
1956,6,PUŁTUSK,18.3,55.0,11
1956,7,PUŁTUSK,17.7,136.4,14
1956,8,PUŁTUSK,15.5,59.7,16
1956,9,PUŁTUSK,12.5,32.7,6
1956,10,PUŁTUSK,8.4,87.3,11
1956,11,PUŁTUSK,-0.4,18.5,1
1956,12,PUŁTUSK,-0.3,40.7,4
1957,1,PUŁTUSK,-1.1,39.2,3
1957,2,PUŁTUSK,2.6,41.1,10
1957,3,PUŁTUSK,2.5,25.8,5
1957,4,PUŁTUSK,9.0,11.2,7
1957,5,PUŁTUSK,11.3,18.6,5
1957,6,PUŁTUSK,17.8,63.9,11
1957,7,PUŁTUSK,19.1,90.5,14
1957,8,PUŁTUSK,16.4,94.9,13
1957,9,PUŁTUSK,11.9,87.8,16
1957,10,PUŁTUSK,8.5,5.6,4
1957,11,PUŁTUSK,4.6,10.2,6
1957,12,PUŁTUSK,-1.3,29.4,4
1958,1,PUŁTUSK,-2.8,27.8,1
1958,2,PUŁTUSK,-0.8,65.0,4
1958,3,PUŁTUSK,-2.7,48.8,1
1958,4,PUŁTUSK,4.3,35.2,11
1958,5,PUŁTUSK,15.3,73.2,14
1958,6,PUŁTUSK,15.9,65.6,13
1958,7,PUŁTUSK,19.0,34.6,15
1958,8,PUŁTUSK,17.3,51.8,11
1958,9,PUŁTUSK,12.9,36.0,11
1958,10,PUŁTUSK,10.0,44.3,14
1958,11,PUŁTUSK,3.9,20.2,12
1958,12,PUŁTUSK,0.6,32.5,5
1959,1,PUŁTUSK,-1.1,35.5,1
1959,2,PUŁTUSK,-1.4,13.4,4
1959,3,PUŁTUSK,4.0,13.8,5
1959,4,PUŁTUSK,8.3,30.7,9
1959,5,PUŁTUSK,13.1,27.1,4
1959,6,PUŁTUSK,17.1,113.0,13
1959,7,PUŁTUSK,21.0,121.5,14
1959,8,PUŁTUSK,18.5,14.7,5
1959,9,PUŁTUSK,11.3,12.1,8
1959,10,PUŁTUSK,6.9,11.8,6
1959,11,PUŁTUSK,2.1,16.2,6
1959,12,PUŁTUSK,-1.7,90.1,7
1960,1,PUŁTUSK,-3.4,45.8,0
1960,2,PUŁTUSK,-4.4,31.2,3
1960,3,PUŁTUSK,1.1,23.4,3
1960,4,PUŁTUSK,6.8,21.9,9
1960,5,PUŁTUSK,12.9,28.3,11
1960,6,PUŁTUSK,17.4,52.0,10
1960,7,PUŁTUSK,17.3,154.5,18
1960,8,PUŁTUSK,16.7,55.5,11
1960,9,PUŁTUSK,12.2,20.1,12
1960,10,PUŁTUSK,8.0,44.5,13
1960,11,PUŁTUSK,4.7,26.4,11
1960,12,PUŁTUSK,2.5,48.7,9
1961,1,KRAKÓW-OBSERWATORIUM,-3.8,22.1,4
1961,2,KRAKÓW-OBSERWATORIUM,2.3,26.6,6
1961,3,KRAKÓW-OBSERWATORIUM,6.7,34.9,13
1961,4,KRAKÓW-OBSERWATORIUM,11.9,10.8,6
1961,5,KRAKÓW-OBSERWATORIUM,12.4,113.9,18
1961,6,KRAKÓW-OBSERWATORIUM,18.3,70.9,14
1961,7,KRAKÓW-OBSERWATORIUM,17.1,126.1,14
1961,8,KRAKÓW-OBSERWATORIUM,17.6,68.8,11
1961,9,KRAKÓW-OBSERWATORIUM,15.0,17.2,9
1961,10,KRAKÓW-OBSERWATORIUM,11.0,5.6,2
1961,11,KRAKÓW-OBSERWATORIUM,4.4,67.0,13
1961,12,KRAKÓW-OBSERWATORIUM,-3.7,67.6,4
1962,1,KRAKÓW-OBSERWATORIUM,0.3,28.6,7
1962,2,KRAKÓW-OBSERWATORIUM,-1.5,47.8,1
1962,3,KRAKÓW-OBSERWATORIUM,-0.7,42.8,5
1962,4,KRAKÓW-OBSERWATORIUM,10.8,91.1,15
1962,5,KRAKÓW-OBSERWATORIUM,11.6,140.9,24
1962,6,KRAKÓW-OBSERWATORIUM,15.0,67.9,13
1962,7,KRAKÓW-OBSERWATORIUM,16.6,147.7,16
1962,8,KRAKÓW-OBSERWATORIUM,18.1,38.0,10
1962,9,KRAKÓW-OBSERWATORIUM,12.5,62.6,14
1962,10,KRAKÓW-OBSERWATORIUM,7.9,7.6,16
1962,11,KRAKÓW-OBSERWATORIUM,4.5,85.8,12
1962,12,KRAKÓW-OBSERWATORIUM,-3.8,49.2,1
1963,1,KRAKÓW-OBSERWATORIUM,-10.4,44.7,1
1963,2,KRAKÓW-OBSERWATORIUM,-7.9,35.4,0
1963,3,KRAKÓW-OBSERWATORIUM,0.2,16.4,6
1963,4,KRAKÓW-OBSERWATORIUM,9.4,26.5,10
1963,5,KRAKÓW-OBSERWATORIUM,14.8,82.9,17
1963,6,KRAKÓW-OBSERWATORIUM,17.7,78.9,14
1963,7,KRAKÓW-OBSERWATORIUM,19.9,90.8,11
1963,8,KRAKÓW-OBSERWATORIUM,18.6,87.2,13
1963,9,KRAKÓW-OBSERWATORIUM,15.4,168.5,12
1963,10,KRAKÓW-OBSERWATORIUM,8.8,86.6,22
1963,11,KRAKÓW-OBSERWATORIUM,7.7,43.1,15
1963,12,KRAKÓW-OBSERWATORIUM,-4.4,18.3,4
1964,1,KRAKÓW-OBSERWATORIUM,-4.9,10.6,0
1964,2,KRAKÓW-OBSERWATORIUM,-2.8,39.0,5
1964,3,KRAKÓW-OBSERWATORIUM,-1.4,63.6,8
1964,4,KRAKÓW-OBSERWATORIUM,8.8,29.2,13
1964,5,KRAKÓW-OBSERWATORIUM,13.6,49.4,10
1964,6,KRAKÓW-OBSERWATORIUM,19.8,80.8,16
1964,7,KRAKÓW-OBSERWATORIUM,18.9,56.4,10
1964,8,KRAKÓW-OBSERWATORIUM,16.4,100.9,12
1964,9,KRAKÓW-OBSERWATORIUM,13.2,39.9,13
1964,10,KRAKÓW-OBSERWATORIUM,8.5,66.3,16
1964,11,KRAKÓW-OBSERWATORIUM,4.8,78.1,16
1964,12,KRAKÓW-OBSERWATORIUM,-0.6,38.0,4
1965,1,KRAKÓW-OBSERWATORIUM,-0.5,64.0,3
1965,2,KRAKÓW-OBSERWATORIUM,-5.0,37.7,0
1965,3,KRAKÓW-OBSERWATORIUM,2.1,39.1,10
1965,4,KRAKÓW-OBSERWATORIUM,7.2,36.5,18
1965,5,KRAKÓW-OBSERWATORIUM,11.6,136.9,21
1965,6,KRAKÓW-OBSERWATORIUM,17.0,148.0,14
1965,7,KRAKÓW-OBSERWATORIUM,17.3,46.0,21
1965,8,KRAKÓW-OBSERWATORIUM,16.0,142.0,15
1965,9,KRAKÓW-OBSERWATORIUM,14.8,85.1,11
1965,10,KRAKÓW-OBSERWATORIUM,7.7,2.0,6
1965,11,KRAKÓW-OBSERWATORIUM,0.5,53.7,4
1965,12,KRAKÓW-OBSERWATORIUM,1.7,42.1,4
1961,1,KÓRNIK,-3.7,33.2,8
1961,2,KÓRNIK,2.8,36.1,12
1961,3,KÓRNIK,5.9,50.7,11
1961,4,KÓRNIK,9.7,126.9,8
1961,5,KÓRNIK,11.2,87.5,18
1961,6,KÓRNIK,17.8,50.0,10
1961,7,KÓRNIK,16.0,116.1,19
1961,8,KÓRNIK,16.0,66.2,13
1961,9,KÓRNIK,14.8,26.9,7
1961,10,KÓRNIK,10.6,24.5,9
1961,11,KÓRNIK,3.6,31.7,13
1961,12,KÓRNIK,-3.6,46.5,6
1962,1,KÓRNIK,0.8,23.1,12
1962,2,KÓRNIK,-0.9,48.2,3
1962,3,KÓRNIK,-0.6,32.3,5
1962,4,KÓRNIK,10.1,22.6,14
1962,5,KÓRNIK,10.6,92.5,20
1962,6,KÓRNIK,15.0,15.0,9
1962,7,KÓRNIK,15.8,39.3,14
1962,8,KÓRNIK,16.6,66.2,15
1962,9,KÓRNIK,12.2,53.7,14
1962,10,KÓRNIK,7.9,19.0,11
1962,11,KÓRNIK,3.8,39.3,12
1962,12,KÓRNIK,-4.2,23.0,2
1963,1,KÓRNIK,-11.4,10.5,0
1963,2,KÓRNIK,-8.4,20.2,0
1963,3,KÓRNIK,0.0,14.6,6
1963,4,KÓRNIK,8.1,13.1,5
1963,5,KÓRNIK,13.9,64.0,14
1963,6,KÓRNIK,17.1,36.8,10
1963,7,KÓRNIK,19.5,12.7,7
1963,8,KÓRNIK,18.0,87.0,16
1963,9,KÓRNIK,14.1,121.3,15
1963,10,KÓRNIK,8.5,27.3,15
1963,11,KÓRNIK,7.2,64.6,21
1963,12,KÓRNIK,-4.1,14.1,1
1964,1,KÓRNIK,-3.0,8.6,3
1964,2,KÓRNIK,-3.0,21.0,2
1964,3,KÓRNIK,-1.9,12.3,4
1964,4,KÓRNIK,7.8,42.9,13
1964,5,KÓRNIK,13.5,21.4,10
1964,6,KÓRNIK,19.1,42.0,9
1964,7,KÓRNIK,18.8,25.8,11
1964,8,KÓRNIK,16.3,80.7,15
1964,9,KÓRNIK,13.2,31.3,13
1964,10,KÓRNIK,7.3,56.1,17
1964,11,KÓRNIK,4.0,83.4,16
1964,12,KÓRNIK,0.1,26.0,4
1965,1,KÓRNIK,-0.1,31.8,3
1965,2,KÓRNIK,-3.9,13.2,1
1965,3,KÓRNIK,0.0,32.7,6
1965,4,KÓRNIK,6.6,40.9,15
1965,5,KÓRNIK,10.3,92.9,19
1965,6,KÓRNIK,16.5,52.1,14
1965,7,KÓRNIK,16.0,130.3,19
1965,8,KÓRNIK,16.0,23.6,11
1965,9,KÓRNIK,14.2,37.5,10
1965,10,KÓRNIK,7.4,12.3,4
1965,11,KÓRNIK,-0.8,28.2,4
1965,12,KÓRNIK,1.0,57.3,11
1961,1,PUŁTUSK,-3.2,35.5,4
1961,2,PUŁTUSK,1.3,15.1,6
1961,3,PUŁTUSK,4.9,28.4,8
1961,4,PUŁTUSK,9.5,26.3,5
1961,5,PUŁTUSK,12.3,88.1,15
1961,6,PUŁTUSK,18.4,34.2,10
1961,7,PUŁTUSK,16.4,61.9,16
1961,8,PUŁTUSK,16.2,58.0,12
1961,9,PUŁTUSK,13.6,20.8,7
1961,10,PUŁTUSK,10.2,5.6,5
1961,11,PUŁTUSK,3.1,46.3,16
1961,12,PUŁTUSK,-3.8,25.7,4
1962,1,PUŁTUSK,-0.7,25.6,7
1962,2,PUŁTUSK,-3.0,49.8,2
1962,3,PUŁTUSK,-2.3,44.9,3
1962,4,PUŁTUSK,10.4,21.4,9
1962,5,PUŁTUSK,11.1,123.5,21
1962,6,PUŁTUSK,14.9,76.3,14
1962,7,PUŁTUSK,16.4,28.9,12
1962,8,PUŁTUSK,16.6,49.9,12
1962,9,PUŁTUSK,11.9,62.4,14
1962,10,PUŁTUSK,7.7,5.8,6
1962,11,PUŁTUSK,3.8,51.2,9
1962,12,PUŁTUSK,-4.6,16.2,4
1963,1,PUŁTUSK,-12.8,10.3,0
1963,2,PUŁTUSK,-7.5,25.5,0
1963,3,PUŁTUSK,-2.1,8.5,3
1963,4,PUŁTUSK,8.0,29.5,8
1963,5,PUŁTUSK,15.8,122.1,12
1963,6,PUŁTUSK,16.8,81.5,8
